Späthsfelder Weg|Baumschulenweg|12437|15586,4853
Späthstr.|Baumschulenweg|12437|15218,5673
Späthstr.|Britz|12359|14463,5060
Späthswalde (Kolonie)|Johannisthal|12487|16416,4686
Spatzensteig|Karlshorst|10318|17644,8221
Spechtstr.|Bohnsdorf|12526|21744,-1485
Spechtstr.|Dahlem|14195|1931,6097
Spechtstr.|Konradshöhe|13505|-1328,19702
Speerweg|Frohnau|13465|960,25140
Spekteweg|Spandau|13583|-4711,14792
Spenerstr.|Moabit|10557|6935,12610
Sperberstr.|Bohnsdorf|12526|22191,-707
Sperberstr.|Konradshöhe|13505|-1816,19824
Sperenberger Str.|Marienfelde|12277|8750,-364
Sperlingsgasse|Mitte|10178|10264,12043
Sperlingsweg|Baumschulenweg|12437|14923,4957
Spessartstr.|Wilmersdorf|14197|4432,7532
Speyerer Str.|Schöneberg|10779|6358,9562
Spichernstr.|Wilmersdorf|10777|5550,9974
Spiegelweg|Charlottenburg|14057|2335,11140
Spiekermannstr.|Pankow|13189|11723,16392
Spielhagenstr.|Charlottenburg|10585|3516,11740
Spieroweg|Spandau|13591|-6447,13187
Spießergasse|Heiligensee|13503|-428,22239
Spießweg|Wittenau|13437|5169,20596
Spilstr.|Dahlem|14195|3862,6658
Spinatweg|Marzahn|12689|20907,18515
Spindelmühler Weg|Lichterfelde|12205|2547,3207
Spindlersfelder Str.|Köpenick|12555|21050,5165
Spindlersfelder Str.|Oberschöneweide|12555|21050,5165
Spinnpfad|Köpenick|12555|21072,5118
Spinolastr.|Karow|13125|15063,23166
Spinozastr.|Steglitz|12163|3986,6473
Spirdingseestr.|Lichtenrade|12307|10862,-2977
Spittastr.|Lichtenberg|10317|15468,11098
Spittelmarkt|Mitte|10117|10268,11756
Spitzerstr.|Köpenick|12557|22263,4393
Spitzmühler Str.|Marzahn|12685|21889,15685
Spitzwegstr.|Mahlsdorf|12623|25014,9653
Splanemannstr.|Friedrichsfelde|10319|18332,9969
Splügenweg|Mariendorf|12107|10312,2716
Spohrstr.|Grunewald|14193|1382,7906
Sponholzstr.|Friedenau|12159|6179,7151
Sportfliegerstr.|Johannisthal|12487|18348,4482
Sportforumstr.|Charlottenburg|14053|-310,12108
Sportplatz Eichkamp|Charlottenburg|14055|361,10063
Sportplatz Kühler Weg|Charlottenburg|14055|620,9879
Sportplatz Maikäferpfad|Charlottenburg|14055|804,10195
Sportpromenade|Karolinenhof|12527|24213,672
Sportverein Aalemann e. V.|Spandau|13587|
Spreeblick (Kolonie)|Charlottenburg|14050|-86,13127
Spreegasse|Mitte|10178|10309,12700
Spreegrund (Kolonie)|Charlottenburg|14050|789,13281
Spreeheim|Müggelheim|12559|
Spreepromenade|Friedrichshagen|12587|
Spreestr.|Friedrichshagen|12587|24984,4770
Spreestr.|Köpenick|12555|21794,5189
Spreestr.|Niederschöneweide|12439|17827,6017
Spreetalallee|Charlottenburg|14050|788,12783
Spreetunnel|Köpenick|12559|25658,4619
Spreeufer|Mitte|10178|10539,12237
Spreewald (Kolonie)|Friedenau|12157|7285,7017
Spreewaldplatz|Kreuzberg|10999|12250,10343
Spreeweg|Tiergarten|10557|6840,12089
Spreewiesen (Kolonie)|Charlottenburg|14050|1826,13558
Spreewiesen (Kolonie)|Siemensstadt|13629|12,13811
Spremberger Str.|Hellersdorf|12629|23191,14569
Spremberger Str.|Neukölln|12047|11743,9824
Sprengelstr.|Spandau|13595|-3868,12614
Sprengelstr.|Wedding|13353|6832,14937
Springbornstr.|Johannisthal|12487|16861,3866
Springeberger Weg|Rahnsdorf|12589|29737,4470
Springerzeile|Spandau|13591|-6198,13214
Sprintsteig|Lübars|13469|6500,23209
Sprossengrund|Altglienicke|12524|20750,212
Sprosserweg|Buckow|12351|14803,3191
Sprungschanzenweg|Zehlendorf|14169|389,5224
Sputendorfer Str.|Zehlendorf|14165|-531,1583
Sredzkistr.|Prenzlauer Berg|10405|11359,14695
Sredzkistr.|Prenzlauer Berg|10435|11359,14695
St. Georg (Kolonie)|Wedding|13347|7925,16742
St.-Galler-Str.|Reinickendorf|13407|6496,18548
St.-Wolfgang-Str.|Mitte|10178|10285,12744
Staakener Feldstr.|Spandau|13591|-7651,13922
Staakener Str.|Spandau|13581|-5202,14086
Staakener Str.|Spandau|13583|-5202,14086
Stabholzgarten|Spandau|13597|-3249,13942
Stader Str.|Biesdorf|12683|20069,10339
Stadtbär (Kolonie)|Neukölln|12057|14332,8397
Stadthausstr.|Lichtenberg|10317|15654,10826
Stadtheidestr.|Spandau|13585|-3523,15856
Stadtilmer Weg|Lichterfelde|12279|6464,965
Stadtpark (Kolonie)|Wilmersdorf|10715|5859,8473
Stadtrandsiedlung|Marienfelde|12277|7300,-383
Stadtrandstr.|Spandau|13589|-6465,16266
Staehleweg|Frohnau|13465|2107,27373
Staffelder Weg|Tegel|13509|3481,20592
Stahlheimer Str.|Prenzlauer Berg|10439|11692,16159
Stahnsdorfer Damm|Wannsee|14109|-4948,1099
Stahnsdorfer Str.|Wannsee|14109|-7989,-1903
Stahnweg|Köpenick|12557|22902,2950
Stallschreiberstr.|Kreuzberg|10969|10591,11245
Stallstr.|Charlottenburg|10585|3171,12350
Stallupöner Allee|Charlottenburg|14055|-1096,10688
Stallwiesen|Karlshorst|10318|
Stangeweg|Marzahn|12679|21516,16188
Stanzer Zeile|Lichterfelde|12209|6007,833
Stargarder Str.|Prenzlauer Berg|10437|11845,15279
Stargardtstr.|Reinickendorf|13407|7405,17731
Starkenburger Str.|Zehlendorf|14163|-443,4345
Starnberger Str.|Schöneberg|10781|6668,9657
Starstr.|Dahlem|14195|2091,6255
Staudenweg|Johannisthal|12487|17479,5171
Staudenweg|Kladow|14089|-8454,6177
Staudernheimer Str.|Müggelheim|12559|28890,1438
Stauffenbergstr.|Tiergarten|10785|7648,11202
Stavanger Str.|Prenzlauer Berg|10439|10658,16769
Stavenhagener Str.|Britz|12359|13401,5180
Stawesdamm|Biesdorf|12683|
Stechapfelweg|Altglienicke|12524|20560,1795
Stechlinstr.|Karlshorst|10318|18077,8727
Stechowstr.|Niederschönhausen|13156|10999,20105
Stedinger Weg|Prenzlauer Berg|10407|13942,14639
Steegerstr.|Wedding|13359|9817,17067
Steengravenweg|Prenzlauer Berg|10407|13801,14859
Steffelbauerstr.|Oberschöneweide|12459|19140,6322
Steffenhorn|Spandau|13595|
Steffenstr.|Hohenschönhausen|13053|15548,14981
Stegerwaldstr.|Marienfelde|12277|8463,1506
Stegeweg|Reinickendorf|13407|7021,18794
Steglitzer Damm|Steglitz|12169|6714,4823
Steifensandstr.|Charlottenburg|14057|2995,11231
Steigerwaldstr.|Spandau|13589|-4487,15725
Steilpfad|Tegel|13509|3466,21232
Steinacher Str.|Schöneberg|10825|6167,8641
Steinäckerstr.|Lichterfelde|12205|2692,2968
Steinadlerpfad|Konradshöhe|13505|-2175,19588
Steinauer Str.|Karow|13125|14981,22678
Steinbachstr.|Adlershof|12489|19560,4047
Steinbindeweg|Grünau|12527|22928,809
Steinbockstr.|Neukölln|12057|14827,7254
Steinfurther Weg|Rahnsdorf|12589|29971,4608
Steingrube (Kolonie)|Tempelhof|12101|8275,8482
Steingrube-Weimarsruh (Kolonie)|Rudow|12355|17145,-359
Steinheilpfad|Lichterfelde|12209|5482,1208
Steinhellenweg|Mariendorf|12109|9929,4772
Steinhöfeler Weg|Rahnsdorf|12589|30491,4067
Steinkauzgasse|Konradshöhe|13505|-1042,19466
Steinkirchener Str.|Wittenau|13435|6290,21096
Steinmeisterweg|Spandau|13593|-5126,11714
Steinmetzstr.|Lichtenrade|12307|10609,-2751
Steinmetzstr.|Lichterfelde|12207|4085,669
Steinmetzstr.|Schöneberg|10783|7601,9534
Steinplatz|Charlottenburg|10623|5129,11245
Steinreich (Kolonie)|Neukölln|12057|14512,7014
Steinrückweg|Wilmersdorf|14197|4266,6767
Steinstr.|Lichtenrade|12305|10215,-1998
Steinstr.|Lichtenrade|12307|10215,-1998
Steinstr.|Mitte|10119|10395,13481
Steinstr.|Steglitz|12169|6021,5183
Steinstr.|Wannsee|14109|-8074,-2192
Steinträgerweg|Britz|12351|12874,2475
Steinträgerweg|Buckow|12351|12874,2475
Steinwinkel (Kolonie)|Wedding|13351|4811,15926
Stellingdamm|Köpenick|12555|22854,6283
Stellmacherweg|Britz|12351|13211,3034
Stelzenweg|Britz|12359|15347,3998
Stendaler Str.|Hellersdorf|12627|23747,15465
Stendaler Str.|Moabit|10559|6560,13993
Stendelweg|Charlottenburg|14052|-758,12849
Stepenitzer Weg|Kaulsdorf|12621|23644,11742
Stephaniweg|Lichterfelde|12209|4841,1713
Stephanstr.|Moabit|10559|6358,13966
Stephanstr.|Steglitz|12167|6677,4502
Stephanusring|Französisch Buchholz|13127|11863,22146
Sterckmannweg|Marzahn|12685|20394,15236
Sterkrader Str.|Tegel|13507|2318,18502
Sternallee|Friedrichshagen|12587|23608,5383
Sternblütenweg|Altglienicke|12524|21604,431
Sterndamm|Johannisthal|12487|17093,4202
Sterndamm|Niederschöneweide|12439|17093,4202
Sternfelder Str.|Siemensstadt|13629|451,13902
Sternstr.|Wedding|13359|9412,17610
Sterntalerstr.|Köpenick|12555|23203,7008
Sterzinger Str.|Schöneberg|10825|6100,8584
Stettiner Str.|Mahlsdorf|12623|26708,14051
Stettiner Str.|Wedding|13357|9298,16493
Steubenplatz|Charlottenburg|14050|776,12132
Stewardstr.|Zehlendorf|14169|924,5048
Stichkanal (Kolonie)|Charlottenburg|10589|3383,13922
Stichstr.|Spandau|13597|-1964,13197
Stieffring|Charlottenburg|13627|4288,15355
Stieglakeweg|Spandau|13591|-6772,13787
Stieglitzweg|Buckow|12351|14515,3008
Stienitzseestr.|Adlershof|12489|20349,4119
Stienitzseestr.|Friedrichshagen|12587|26090,5074
Stierstr.|Friedenau|12159|5950,7643
Stiftsweg|Pankow|13187|11257,18600
Stillachzeile|Tegel|13509|2737,20134
Stille Str.|Niederschönhausen|13156|10193,18897
Stillerzeile|Friedrichshagen|12587|24291,5829
Stimmingstr.|Wannsee|14109|-7440,625
Stindestr.|Steglitz|12167|6202,4701
Stirnerstr.|Steglitz|12169|5935,5048
Stöckelstr.|Spandau|13599|-640,14816
Stockholmer Str.|Wedding|13359|9019,17204
Stockumer Str.|Tegel|13507|2485,18671
Stockweg|Lichterfelde|12203|4400,3557
Stolbergstr.|Tempelhof|12103|8838,6702
Stollberger Str.|Hellersdorf|12627|23973,14315
Stölpchenweg|Wannsee|14109|-7418,-36
Stolpmünder Weg|Heiligensee|13503|-1179,24022
Stolpseeweg|Spandau|13599|-1538,16514
Stolz von Rixdorf (Kolonie)|Neukölln|12057|14993,7437
Stolzenfelsstr.|Karlshorst|10318|19061,8352
Stolzenhagener Str.|Marzahn|12679|20158,15772
Stolzingstr.|Frohnau|13465|1887,25524
Storchenstr.|Kladow|14089|-8654,7066
Storchenweg|Buckow|12351|14599,3330
Störitzseestr.|Friedrichshagen|12587|26132,5505
Storkower Str.|Lichtenberg|10367|14380,13381
Storkower Str.|Lichtenberg|10369|14380,13381
Storkower Str.|Prenzlauer Berg|10407|13331,14683
Storkower Str.|Prenzlauer Berg|10409|13331,14683
Storkwinkel|Grunewald|10711|2609,9689
Stormstr.|Baumschulenweg|12437|16206,7119
Stormstr.|Charlottenburg|14050|1399,11483
Störstr.|Lichterfelde|14167|2123,1045
Stöwestr.|Kaulsdorf|12621|23376,12642
Stößerstr.|Konradshöhe|13505|-1977,19721
Stralauer Allee|Friedrichshain|10245|14071,10538
Stralauer Platz|Friedrichshain|10243|12222,11568
Stralauer Str.|Mitte|10179|10822,12232
Stralsunder Str.|Mahlsdorf|12623|26315,13093
Stralsunder Str.|Wedding|13355|9388,14673
Strandbad Müggelsee|Rahnsdorf|12589|
Strandbad Wannsee|Nikolassee|14129|
Strandbadweg|Nikolassee|14129|
Straubinger Str.|Biesdorf|12683|20916,10159
Strausberger Platz|Friedrichshain|10243|12042,12469
Strausberger Str.|Friedrichshain|10243|12280,12838
Strausberger Str.|Hohenschönhausen|13055|16246,14869
Straußstr.|Lichtenrade|12307|9737,-2704
Straußstr.|Mahlsdorf|12623|25564,12149
Strawinskystr.|Rosenthal|13158|8312,20345
Straßburger Str.|Prenzlauer Berg|10405|11239,14030
Straßburger Str.|Spandau|13581|-3572,13283
Straße 1 (Wiesengrund)|Karlshorst|10318|
Straße 100|Karow|13125|13722,22893
Straße 101|Karow|13125|13750,22817
Straße 101|Niederschönhausen|13156|9396,20038
Straße 103|Französisch Buchholz|13127|12684,23330
Straße 103|Niederschönhausen|13156|11046,19832
Straße 106|Lichtenberg|13088|14678,14853
Straße 10|Karow|13125|13715,22926
Straße 10|Wartenberg|13059|17904,19431
Straße 113|Rosenthal|13158|10000,20868
Straße 11|Wartenberg|13059|18112,19535
Straße 120|Altglienicke|12524|
Straße 122|Kaulsdorf|12621|24641,13619
Straße 123|Französisch Buchholz|13127|
Straße 124|Französisch Buchholz|13127|11051,22702
Straße 125|Rosenthal|13158|
Straße 126|Rosenthal|13158|
Straße 127|Rosenthal|13158|8412,22059
Straße 128|Französisch Buchholz|13127|
Straße 129|Rosenthal|13158|7945,21033
Straße 12|Neukölln|12057|13931,6550
Straße 132|Rosenthal|13158|9482,20747
Straße 133|Hohenschönhausen|13055|17701,15111
Straße 133|Kladow|14089|-8914,5184
Straße 134|Hohenschönhausen|13055|17606,15153
Straße 134|Rosenthal|13158|9398,20784
Straße 136|Kladow|14089|-7902,5251
Straße 140a|Altglienicke|12524|
Straße 140|Altglienicke|12524|
Straße 140|Rosenthal|13158|8875,21186
Straße 141|Altglienicke|12524|
Straße 141|Rosenthal|13158|8968,21364
Straße 142|Hohenschönhausen|13053|17254,16834
Straße 142|Rosenthal|13158|9015,21321
Straße 145|Französisch Buchholz|13127|11231,21779
Straße 147|Französisch Buchholz|13127|11583,21753
Straße 149a|Altglienicke|12524|
Straße 149|Altglienicke|12524|
Straße 14|Neukölln|12057|16563,1166
Straße 150|Hohenschönhausen|13053|17656,15485
Straße 151|Rosenthal|13158|9012,21034
Straße 152|Rosenthal|13158|8971,21122
Straße 153|Kladow|14089|-8923,4775
Straße 156|Hohenschönhausen|13053|17607,15638
Straße 158|Hohenschönhausen|13053|17740,15244
Straße 160|Französisch Buchholz|13127|12635,21269
Straße 164|Französisch Buchholz|13127|12761,22011
Straße 165|Französisch Buchholz|13127|12842,22002
Straße 166|Französisch Buchholz|13127|12701,21944
Straße 167|Französisch Buchholz|13127|12834,22112
Straße 167|Waidmannslust|13469|5124,22019
Straße 16|Heinersdorf|13089|13077,17790
Straße 171|Französisch Buchholz|13127|12728,22518
Straße 174|Altglienicke|12524|
Straße 175|Französisch Buchholz|13127|12642,22914
Straße 178|Kladow|14089|-6704,5553
Straße 179|Französisch Buchholz|13127|12160,23621
Straße 179|Rudow|12355|16691,164
Straße 17|Baumschulenweg|12437|14742,5830
Straße 17|Schöneberg|10829|7297,7330
Straße 180|Französisch Buchholz|13127|12166,23687
Straße 180|Rudow|12355|16615,261
Straße 181|Rudow|12355|16922,-503
Straße 182|Französisch Buchholz|13127|11611,20507
Straße 182|Rudow|12355|16987,-325
Straße 183|Rudow|12355|16950,-61
Straße 184|Rudow|12355|16942,-481
Straße 188|Rudow|12355|15861,1139
Straße 18a|Französisch Buchholz|13127|11383,21506
Straße 18s|Rudow|12355|18284,2117
Straße 18|Blankenburg|13129|13382,21026
Straße 18|Heinersdorf|13089|12946,18095
Straße 18|Lichtenberg|10365|16426,13145
Straße 18|Niederschönhausen|13156|12166,23687
Straße 199|Französisch Buchholz|13127|11709,20266
Straße 199|Niederschönhausen|13156|11709,20266
Straße 199|Rudow|12355|15438,456
Straße 199|Waidmannslust|13469|5055,22117
Straße 19|Baumschulenweg|12437|14666,5670
Straße 19|Heinersdorf|13089|12912,18018
Straße 19|Kaulsdorf|12621|21440,8183
Straße 1|Heinersdorf|13089|13737,22828
Straße 1|Wartenberg|13059|17254,16834
Straße 201|Niederschönhausen|13156|9528,18650
Straße 206|Weißensee|13086|13367,17267
Straße 207|Französisch Buchholz|13127|
Straße 20|Baumschulenweg|12437|14760,5566
Straße 210|Weißensee|13088|13285,17342
Straße 214A|Britz|12347|11576,4072
Straße 21|Baumschulenweg|12437|14832,5734
Straße 223|Rudow|12355|15277,872
Straße 224|Rudow|12355|15387,775
Straße 225|Rudow|12355|15314,619
Straße 228|Rudow|12355|15306,751
Straße 229|Mariendorf|12109|11101,4401
Straße 229|Rudow|12355|15218,1290
Straße 22|Tegel|13509|3484,18671
Straße 230|Rudow|12355|15199,1180
Straße 231|Rudow|12355|15035,1364
Straße 232|Rudow|12355|15104,1244
Straße 234|Köpenick|12557|22330,3346
Straße 235|Köpenick|12557|22196,3288
Straße 239|Köpenick|12557|22337,3313
Straße 240|Köpenick|12557|22417,3359
Straße 241|Köpenick|12557|22512,3361
Straße 244|Charlottenburg|10587|4732,13030
Straße 245|Britz|12349|11760,4139
Straße 245|Weißensee|13086|13453,17412
Straße 246|Weißensee|13086|13712,17219
Straße 250|Weißensee|13088|16109,17195
Straße 251|Weißensee|13088|16177,17141
Straße 254|Gatow|14089|-4903,8408
Straße 264|Gatow|14089|-4928,8264
Straße 265|Gatow|14089|-5149,9197
Straße 26|Blankenburg|13129|14722,21216
Straße 270|Spandau|13593|-5196,10863
Straße 27|Blankenburg|13129|14747,21393
Straße 28|Blankenburg|13129|15256,21183
Straße 28|Französisch Buchholz|13127|11581,21367
Straße 299|Köpenick|12559|23721,4944
Straße 2|Heinersdorf|13089|13500,17380
Straße 30|Französisch Buchholz|13127|11823,21450
Straße 30|Heinersdorf|13089|12997,18219
Straße 31|Blankenburg|13129|15060,21168
Straße 31|Heinersdorf|13089|13129,18939
Straße 31|Rahnsdorf|12589|
Straße 330|Friedrichshagen|12587|24862,4981
Straße 331|Spandau|13591|-6489,14411
Straße 339|Spandau|13591|-8330,15253
Straße 33|Blankenburg|13129|15276,21250
Straße 33|Niederschönhausen|13158|7918,19443
Straße 33|Rahnsdorf|12589|24862,4981
Straße 34|Karow|13125|15050,22525
Straße 34|Müggelheim|12559|29761,3035
Straße 354|Spandau|13591|-6144,14363
Straße 357|Spandau|13581|-5948,14290
Straße 366|Heiligensee|13503|-3050,21850
Straße 367|Heiligensee|13503|-3104,21849
Straße 368|Heiligensee|13503|-3075,21728
Straße 36|Karow|13125|14694,21877
Straße 36|Müggelheim|12559|29909,3094
Straße 37|Müggelheim|12559|29991,2996
Straße 38|Karow|13125|
Straße 38|Müggelheim|12559|30052,2987
Straße 393|Spandau|13591|-6321,14967
Straße 396|Spandau|13591|-5852,14745
Straße 39|Blankenburg|13129|15113,20727
Straße 39|Karow|13125|14731,21855
Straße 39|Niederschönhausen|13156|11421,20050
Straße 3|Heinersdorf|13089|15316,21284
Straße 3|Wartenberg|13059|18821,19595
Straße 40|Blankenburg|13129|14993,20636
Straße 40|Karow|13125|14673,21981
Straße 41|Karow|13125|15158,22572
Straße 41|Müggelheim|12559|30431,2962
Straße 41|Niederschönhausen|13156|11414,20094
Straße 427|Marienfelde|12279|7861,818
Straße 42|Blankenburg|13129|14684,20904
Straße 42|Französisch Buchholz|13127|12241,20377
Straße 42|Heinersdorf|13089|12209,20464
Straße 42|Karow|13125|15450,22402
Straße 435|Marienfelde|12277|8754,883
Straße 43|Karow|13125|15401,22036
Straße 442|Reinickendorf|13405|5034,17259
Straße 443|Reinickendorf|13405|4893,17217
Straße 44|Buckow|12349|12139,1278
Straße 44|Französisch Buchholz|13127|12213,20443
Straße 44|Karow|13125|15248,21856
Straße 455|Buckow|12349|11106,1706
Straße 455|Reinickendorf|13405|4893,17217
Straße 45|Blankenburg|13129|14528,20328
Straße 45|Karow|13125|15148,21755
Straße 462|Reinickendorf|13405|5068,17384
Straße 46|Blankenburg|13129|14556,20461
Straße 46|Heinersdorf|13089|12489,17431
Straße 46|Karow|13125|14750,21758
Straße 478|Marienfelde|12277|8054,-198
Straße 47|Blankenburg|13129|15057,21455
Straße 47|Karow|13125|15027,21544
Straße 482|Buckow|12349|11097,1475
Straße 48|Karow|13125|15172,22009
Straße 48|Mahlsdorf|12623|24973,10745
Straße 49|Karow|13125|15087,21753
Straße 4|Heinersdorf|13089|15405,21705
Straße 4|Wartenberg|13059|18815,20025
Straße 50|Karow|13125|15282,21791
Straße 51|Karow|13125|15411,21761
Straße 523|Hessenwinkel|12589|31707,2946
Straße 52a|Rosenthal|13158|10877,20899
Straße 52b|Rosenthal|13158|10986,20846
Straße 52|Karow|13125|15520,22205
Straße 538|Rahnsdorf|12589|30539,3483
Straße 546|Rahnsdorf|12589|30063,3241
Straße 54|Heinersdorf|13089|12929,17705
Straße 552|Rahnsdorf|12589|
Straße 55|Französisch Buchholz|13127|12852,21207
Straße 562|Rahnsdorf|12589|29919,3911
Straße 564|Rahnsdorf|12589|29947,3823
Straße 565|Rahnsdorf|12589|29813,3787
Straße 566|Rahnsdorf|12589|29839,3843
Straße 567 A|Rahnsdorf|12589|
Straße 567|Rahnsdorf|12589|29753,3731
Straße 56|Blankenburg|13129|14768,21338
Straße 56|Heinersdorf|13089|12571,17562
Straße 573|Rahnsdorf|12589|
Straße 574|Rahnsdorf|12589|30322,3589
Straße 574|Rudow|12355|17960,711
Straße 577|Rudow|12355|17052,437
Straße 58|Karow|13125|15614,22284
Straße 59|Französisch Buchholz|13127|12546,20858
Straße 59|Karow|13125|
Straße 5|Buch|13125|10509,20692
Straße 5|Heinersdorf|13089|15457,22402
Straße 5|Wartenberg|13059|18955,20161
Straße 600|Spandau|13589|-6760,15564
Straße 603|Spandau|13591|-6707,15068
Straße 604|Rudow|12355|17058,514
Straße 605|Müggelheim|12559|27035,1242
Straße 606 a|Müggelheim|12559|
Straße 60|Karow|13125|
Straße 60|Rosenthal|13158|8532,21123
Straße 611|Müggelheim|12559|27213,1025
Straße 614|Britz|12347|12840,5753
Straße 62|Karow|13125|16413,22655
Straße 646|Müggelheim|12559|28391,1923
Straße 647|Müggelheim|12559|28500,1826
Straße 64|Karow|13125|
Straße 652|Müggelheim|12559|28239,2196
Straße 653|Müggelheim|12559|28339,2309
Straße 655|Müggelheim|12559|28385,2354
Straße 659|Müggelheim|12559|29091,2601
Straße 66|Karow|13125|15551,21940
Straße 670 a|Müggelheim|12559|
Straße 67|Karow|13125|15590,22007
Straße 686|Müggelheim|12559|28521,1187
Straße 691|Müggelheim|12559|28458,843
Straße 695|Müggelheim|12559|28686,2625
Straße 696|Müggelheim|12559|28726,2692
Straße 69|Karow|13125|15816,22299
Straße 6|Buch|13125|17704,26370
Straße 6|Wartenberg|13059|19016,20162
Straße 70|Charlottenburg|13627|3439,15237
Straße 70|Karow|13125|16283,22232
Straße 71|Karow|13125|15804,22752
Straße 72|Französisch Buchholz|13127|12813,22200
Straße 72|Karow|13125|15640,22950
Straße 73|Französisch Buchholz|13127|12805,22255
Straße 73|Karow|13125|16095,22714
Straße 73|Niederschönhausen|13156|9427,19338
Straße 74|Französisch Buchholz|13127|12838,22333
Straße 74|Karow|13125|15866,23184
Straße 76a|Französisch Buchholz|13127|12910,22533
Straße 76|Französisch Buchholz|13127|12692,22672
Straße 77a|Französisch Buchholz|13127|12990,22634
Straße 77|Französisch Buchholz|13127|12724,22794
Straße 77|Lichtenberg|10367|15402,12390
Straße 78|Niederschönhausen|13158|7844,19375
Straße 79|Niederschönhausen|13158|7933,19321
Straße 7|Blankenburg|13129|16133,22328
Straße 7|Buch|13125|12781,22608
Straße 7|Mariendorf|12105|9178,4325
Straße 7|Wartenberg|13059|19202,20420
Straße 83|Kaulsdorf|12621|
Straße 86|Karow|13125|13825,22796
Straße 87|Blankenburg|13129|13501,22226
Straße 87|Rosenthal|13158|9109,20275
Straße 89|Französisch Buchholz|13127|12656,22848
Straße 89|Niederschönhausen|13156|8668,20045
Straße 8|Wartenberg|13059|19317,20445
Straße 901|Grünau|12527|23320,829
Straße 902|Grünau|12527|23367,797
Straße 94|Karow|13125|14585,23586
Straße 96|Buckow|12349|11095,1630
Straße 96|Karow|13125|
Straße 97|Niederschönhausen|13156|9510,20118
Straße 99|Buckow|12349|11540,1684
Straße 9|Lichtenrade|12309|11397,-383
Straße 9|Wartenberg|13059|19458,20492
Straße am Flugplatz|Johannisthal|12487|17631,3309
Straße am Heizhaus|Karlshorst|10318|19694,8784
Straße am Schaltwerk|Siemensstadt|13629|5286,6269
Straße am Schildhorn|Grunewald|14193|-3597,9446
Straße am Schoelerpark|Wilmersdorf|10715|5175,8608
Straße am Wald|Köpenick|12555|21341,7487
Straße A|Tegel|13629|1379,15788
Straße B|Tegel|13629|1182,15916
Straße C|Tegel|13629|798,15830
Straße D 18|Köpenick|12555|21831,7077
Straße der Pariser Kommune|Friedrichshain|10243|12775,12099
Straße des 17. Juni|Charlottenburg|10623|5263,11844
Straße des 17. Juni|Tiergarten|10785|5911,11903
Straße D|Tegel|13629|1217,15784
Straße E|Tegel|13629|1109,15782
Straße F|Tegel|13629|995,15779
Straße G|Tegel|13629|887,15777
Straße H|Tegel|13629|779,15775
Straße im Walde|Köpenick|12555|22900,7611
Straße J|Tegel|13629|670,15783
Straße K|Tegel|13629|576,15792
Straße L|Tegel|13629|73,16002
Straße M|Tegel|13629|400,15821
Straße nach Fichtenau|Rahnsdorf|12589|29704,5009
Straße N|Tegel|13629|305,15830
Straße O|Tegel|13629|217,15851
Straße P|Tegel|13629|135,15904
Straße Q|Tegel|13629|0,16033
Straße R|Tegel|13629|-396,16356
Straße S|Tegel|13629|-170,16107
Straße T|Tegel|13629|-169,16063
Straße U|Tegel|13629|-211,16150
Straße vor Schönholz|Niederschönhausen|13158|8730,18710
Straße V|Tegel|13629|-293,16204
Straße W|Tegel|13629|-368,16257
Straße X|Tegel|13629|-443,16322
Straße Y|Tegel|13629|-525,16397
Straße zum FEZ|Oberschöneweide|12459|20708,6089
Straße zum Löwen|Wannsee|14109|-5930,1949
Straße Z|Tegel|13629|-551,16374
Straßmannstr.|Friedrichshain|10249|13608,13011
Streckfußstr.|Karow|13125|14443,23053
Strehlener Str.|Kaulsdorf|12621|22437,10513
Streitstr.|Spandau|13587|-2845,17295
Strelitzer Str.|Mitte|10115|9693,14536
Strelitzer Str.|Wedding|13355|9693,14536
Strelitzstr.|Mariendorf|12105|9179,4822
Stresemannstr.|Kreuzberg|10963|9066,10626
Stresemannstr.|Mitte|10117|8687,11291
Stresowplatz|Spandau|13597|-3052,13813
Stresowstr.|Spandau|13597|-2911,13905
Streustr.|Weißensee|13086|12460,16297
Striegauer Str.|Kaulsdorf|12621|22454,10281
Striesower Weg|Karolinenhof|12527|26062,-1406
Strindbergstr.|Kaulsdorf|12621|24228,13654
Stritteweg|Spandau|13593|-5112,11152
Strohblumenweg|Altglienicke|12524|20390,1835
Strömannstr.|Karow|13125|15781,23087
Stromstr.|Bohnsdorf|12526|22293,-793
Stromstr.|Moabit|10551|6258,13842
Stromstr.|Moabit|10555|6258,13842
Strünckweg|Charlottenburg|13627|3276,14240
Struvesteig|Charlottenburg|10589|3533,13595
Stubbenkammerstr.|Prenzlauer Berg|10437|11685,15132
Stübbenstr.|Schöneberg|10779|5957,9233
Stubbichtweg|Tegel|13509|3165,20971
Stubenrauchstr.|Friedenau|12161|5084,7789
Stubenrauchstr.|Johannisthal|12487|17390,3690
Stubenrauchstr.|Lichterfelde|12203|3593,3815
Stubenrauchstr.|Rudow|12357|16541,2953
Stubenrauchstr.|Wannsee|14109|-7504,-1179
Stubenrauchstr.|Zehlendorf|14167|1229,2273
Stubnitzstr.|Pankow|13189|11298,18005
Stuckstr.|Treptow|12435|14510,8903
Stühlinger Str.|Karlshorst|10318|18224,8333
Stuhmer Allee|Charlottenburg|14055|-279,11236
Stülerstr.|Tiergarten|10787|6694,11357
