# -*- text -*-
# ----------------------------------------------------------------------------
Do, 22.10.1998
# ----------------------------------------------------------------------------
Mo, 26.03.2012

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120327.wpt
# ----------------------------------------------------------------------------
Di, 27.03.2012
12295,12197   Andreasstr./Singerstr.             O->W                 09:23:50
12295,12197   Andreasstr./Singerstr.             O->W       09:24:33
11347,12223   Holzmarktstr./Alexanderstr./Stral  S->N                 19:11:25
11347,12223   Holzmarktstr./Alexanderstr./Stral  S->N       19:12:33
12295,12197   Andreasstr./Singerstr.             W->O       19:15:34
12295,12197   Andreasstr./Singerstr.             W->O                 19:15:51
12295,12197   Andreasstr./Singerstr.             W->O       19:16:33

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120328.wpt
# ----------------------------------------------------------------------------
Mi, 28.03.2012
13651,11731   Warschauer Str./Kopernikusstr.     O->W                 10:03:28
13651,11731   Warschauer Str./Kopernikusstr.     O->W       10:04:06
12295,12197   Andreasstr./Singerstr.             O->W                 10:08:51
12295,12197   Andreasstr./Singerstr.             O->W       10:09:34

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120329.wpt
# ----------------------------------------------------------------------------
Do, 29.03.2012
12295,12197   Andreasstr./Singerstr.             O->W                 08:28:20
12295,12197   Andreasstr./Singerstr.             O->W       08:29:11
12180,11657   Holzmarktstr./Stralauer Platz/And  NW->SO     12:56:18
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  NW->SO     13:00:23
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  NW->SO               13:00:46
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  NW->SO     13:01:34
13596,10722   Stralauer Allee/Ehrenbergstr.      NW->SO               13:02:18
13596,10722   Stralauer Allee/Ehrenbergstr.      NW->SO     13:02:59
13919,10583   Stralauer Allee/Modersohnstr.      NW->SO     13:04:07
14011,10812   Modersohnstr./Corinthstr./Am Rudo  S->N                 13:04:57
14011,10812   Modersohnstr./Corinthstr./Am Rudo  S->N       13:05:43
14134,11272   Revaler Str./Modersohnstr.         S->N                 13:06:45
14134,11272   Revaler Str./Modersohnstr.         S->N       13:07:18

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120410.wpt
# ----------------------------------------------------------------------------
Di, 10.04.2012
13651,11731   Warschauer Str./Kopernikusstr.     O->W                 09:17:59
13651,11731   Warschauer Str./Kopernikusstr.     O->W       09:18:44
12295,12197   Andreasstr./Singerstr.             O->W                 09:23:51
12295,12197   Andreasstr./Singerstr.             O->W       09:24:34

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120411.wpt
# ----------------------------------------------------------------------------
Mi, 11.04.2012
12295,12197   Andreasstr./Singerstr.             O->W       09:28:34
10341,13376   Rosenthaler Str./Weinmeisterstr./  S->N       18:59:06
10177,13766   Rosenthaler Str./Torstr./Weinberg  S->N                 18:59:57
10459,13760   Torstr./Gormannstr.                W->O                 23:42:59
10459,13760   Torstr./Gormannstr.                W->O       23:43:31
11160,13492   Karl-Liebknecht-Str./Mollstr./Pre  W->O                 23:45:31
11160,13492   Karl-Liebknecht-Str./Mollstr./Pre  W->O       23:46:28
11451,13301   Otto-Braun-Str./Mollstr.           W->O                 23:47:11
11451,13301   Otto-Braun-Str./Mollstr.           W->O       23:48:03
12126,13088   Lichtenberger Str./Platz der Vere  W->O                 23:49:43
12126,13088   Lichtenberger Str./Platz der Vere  W->O       23:50:36

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120412.wpt
# ----------------------------------------------------------------------------
Do, 12.04.2012
13596,10722   Stralauer Allee/Ehrenbergstr.      O->W       08:35:41
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  O->W                 08:36:37
11949,10414   Skalitzer Str./Oranienstr./Manteu  O->W       08:48:22
11671,10402   Skalitzer Str./Mariannenstr.       O->W                 08:49:16
11671,10402   Skalitzer Str./Mariannenstr.       O->W       08:49:53
8916,8511     Manfred-von-Richthofen-Str./Bayer  SW->NO               09:36:14
8916,8511     Manfred-von-Richthofen-Str./Bayer  SW->NO     09:36:47
9229,8718     Tempelhofer Damm/Manfred-von-Rich  W->O       09:38:43
9229,8785     Dudenstr./Mehringdamm/Platz der L  S->N       09:39:10
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  S->N       09:41:14
9334,9670     Mehringdamm/Yorckstr./Gneisenaust  S->N       09:42:27

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120413.wpt
# ----------------------------------------------------------------------------
Fr, 13.04.2012
13651,11731   Warschauer Str./Kopernikusstr.     O->W                 08:52:21
13651,11731   Warschauer Str./Kopernikusstr.     O->W       08:53:46
12295,12197   Andreasstr./Singerstr.             O->W                 08:58:19
10256,11160   Oranienstr./Alte Jakobstr.         NO->SW     17:27:23
9334,9670     Mehringdamm/Yorckstr./Gneisenaust  N->S       17:34:28
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  N->S                 17:34:51
8982,8781     Dudenstr./Methfesselstr./Mussehls  N->S       17:37:56
8982,8781     Dudenstr./Methfesselstr./Mussehls  N->S                 17:38:08
8616,8605     Boelckestr./Bayernring             O->W                 17:39:31
8616,8605     Boelckestr./Bayernring             O->W       17:40:25
8632,8174     Loewenhardtdamm/Boelckestr.        N->S       17:41:20
13028,10629   Oberbaumstr./Schlesische Str./Opp  W->O       19:07:22
13596,10722   Stralauer Allee/Ehrenbergstr.      W->O       19:10:45

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120414.wpt
# ----------------------------------------------------------------------------
Sa, 14.04.2012
14289,9870    Elsenstr./An den Treptowers/Marti  NO->SW     14:32:39
14196,9749    Elsenstr./Puschkinallee            NO->SW               14:33:23
14196,9749    Elsenstr./Puschkinallee            NO->SW     14:34:06
13849,9310    Kiefholzstr./Elsenstr.             NO->SW               14:35:37
13849,9310    Kiefholzstr./Elsenstr.             NO->SW     14:36:21
13474,8060    Sonnenallee/Treptower Str./Hertzb  N->S       14:40:59
13474,8060    Sonnenallee/Treptower Str./Hertzb  N->S                 14:41:15
13474,8060    Sonnenallee/Treptower Str./Hertzb  N->S       14:42:14
13051,7157    Karl-Marx-Str./Saalestr./Emser St  O->W                 14:46:58
13051,7157    Karl-Marx-Str./Saalestr./Emser St  O->W       14:47:51
14617,7243    Sonnenallee/Grenzallee/Dammweg     SO->NW               17:30:26
14617,7243    Sonnenallee/Grenzallee/Dammweg     SO->NW     17:31:20
13973,9465    Elsenstr./Beermannstr.             SW->NO               17:43:34
14089,9610    Elsenstr./Am Treptower Park        SW->NO               17:43:44
14089,9610    Elsenstr./Am Treptower Park        SW->NO     17:44:41
14196,9749    Elsenstr./Puschkinallee            SW->NO     17:44:49
14196,9749    Elsenstr./Puschkinallee            SW->NO               17:45:11
## XXX Ampel an der Kurve Puschkinallee->Elsenstr
## XXX Ampel an der Kurve Puschkinallee->Elsenstr
14170,10675   Persiusstr./Rochowstr./Corinthstr  NO->S                17:50:41
14011,10812   Modersohnstr./Corinthstr./Am Rudo  O->W       17:51:36
14024,10861                                      S->N       17:51:48
14134,11272   Revaler Str./Modersohnstr.         S->N                 17:52:45
14134,11272   Revaler Str./Modersohnstr.         S->N       17:53:18

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120416.wpt
# ----------------------------------------------------------------------------
Mo, 16.04.2012
12295,12197   Andreasstr./Singerstr.             O->W       09:04:34
12295,12197   Andreasstr./Singerstr.             O->W                 09:04:52
12295,12197   Andreasstr./Singerstr.             O->W       09:05:34
12180,11657   Holzmarktstr./Stralauer Platz/And  NW->SO               19:02:43
12180,11657   Holzmarktstr./Stralauer Platz/And  NW->SO     19:03:28
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  NW->SO     19:07:33
13596,10722   Stralauer Allee/Ehrenbergstr.      NW->SO               19:08:29
13919,10583   Stralauer Allee/Modersohnstr.      NW->SO               19:09:02
13919,10583   Stralauer Allee/Modersohnstr.      NW->SO     19:09:32
14011,10812   Modersohnstr./Corinthstr./Am Rudo  S->N       19:10:43
14011,10812   Modersohnstr./Corinthstr./Am Rudo  S->N                 19:11:07
14011,10812   Modersohnstr./Corinthstr./Am Rudo  S->N       19:11:53
14134,11272   Revaler Str./Modersohnstr.         S->N       19:13:18

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120417.wpt
# ----------------------------------------------------------------------------
Di, 17.04.2012
13651,11731   Warschauer Str./Kopernikusstr.     O->W       08:38:12
13651,11731   Warschauer Str./Kopernikusstr.     O->W                 08:38:24
12295,12197   Andreasstr./Singerstr.             O->W       08:43:51
11347,12223   Holzmarktstr./Alexanderstr./Stral  O->W       08:47:17
12295,12197   Andreasstr./Singerstr.             W->O       18:38:52

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120418.wpt
# ----------------------------------------------------------------------------
Mi, 18.04.2012
12295,12197   Andreasstr./Singerstr.             O->W       08:57:32
12180,11657   Holzmarktstr./Stralauer Platz/And  NW->SO     19:47:40
12180,11657   Holzmarktstr./Stralauer Platz/And  NW->SO     19:48:55

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120419.wpt
# ----------------------------------------------------------------------------
Do, 19.04.2012
13588,11490   Warschauer Str./Revaler Str.       O->W       09:07:01
13588,11490   Warschauer Str./Revaler Str.       O->W                 09:07:19
13588,11490   Warschauer Str./Revaler Str.       O->W       09:08:31
13541,11355   Warschauer Str./Helsingforser Str  NO->SW     09:08:54
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  NO->SW               09:10:27
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  NO->SW     09:11:13
12985,10665   Skalitzer Str./Oberbaumstr./Schle  O->W                 09:12:20
12295,12197   Andreasstr./Singerstr.             W->O       18:02:03
12295,12197   Andreasstr./Singerstr.             W->O                 18:02:21
12295,12197   Andreasstr./Singerstr.             W->O       18:03:13

#WPTFILE: /home/e/eserte/src/bbbike/misc/gps_data/ampelschaltung/20120420.wpt
# ----------------------------------------------------------------------------
Fr, 20.04.2012
13596,10722   Stralauer Allee/Ehrenbergstr.      O->W       07:53:41
13332,10832   Am Oberbaum/Stralauer Allee/Warsc  O->W       07:55:32
12180,11657   Holzmarktstr./Stralauer Platz/And  SO->NW     07:59:39
11347,12223   Holzmarktstr./Alexanderstr./Stral  O->W       08:02:17
11347,12223   Holzmarktstr./Alexanderstr./Stral  O->W                 08:02:41
11347,12223   Holzmarktstr./Alexanderstr./Stral  O->W       08:03:43
10000,11691   Leipziger Str./Jerusalemer Str.    O->W       18:30:22
9701,11656    Leipziger Str./Markgrafenstr.      O->W                 18:30:42
9701,11656    Leipziger Str./Markgrafenstr.      O->W       18:31:29
9268,11590    Leipziger Str./Mauerstr.           O->W                 18:32:31
9268,11590    Leipziger Str./Mauerstr.           O->W       18:33:12
8542,11502    Stresemannstr./Leipziger Platz/Eb  O->W       18:35:35
8965,11825                                       S->N       18:38:06
8861,12125    Wilhelmstr./Behrenstr.             S->N       18:39:20
8804,12280    Wilhelmstr./Unter den Linden/Pari  S->N       18:40:07
10308,12859   Spandauer Str./Anna-Louisa-Karsch  W->O       18:48:45
11033,13086                                      W->O       18:53:33
11139,13008   Alexanderstr./Alexanderplatz/Bern  W->O       18:54:01
11226,12945   Karl-Marx-Allee/Alexanderstr./Ott  W->O       18:57:56
11635,12745   Karl-Marx-Allee/Schillingstr.      W->O                 18:58:37
11635,12745   Karl-Marx-Allee/Schillingstr.      W->O       18:59:10
12028,12519   Strausberger Platz/Lichtenberger   W->O       19:01:36
12352,12509   Karl-Marx-Allee/Andreasstr./Lebus  W->O                 19:02:39
12352,12509   Karl-Marx-Allee/Andreasstr./Lebus  W->O       19:03:30
13217,11936   Wedekindstr./Marchlewskistr.       NW->SO               19:06:39
13217,11936   Wedekindstr./Marchlewskistr.       NW->SO     19:07:23
13217,11936   Wedekindstr./Marchlewskistr.       NW->SO               19:07:38
13217,11936   Wedekindstr./Marchlewskistr.       NW->SO     19:08:36

Sa, 25.05.2013

# Anmerkungen:
#  Kreuzung:
#   KS: Kontaktschleife
#   Rad 1: erste Radfahrerampel
#   Rad 2: zweite Radfahrerampel
#  Zyklus:
#   ?: unsicher
#   *: mit gesundem Menschenverstand konstruiert

### Local Variables:
### tab-stop-list: (14 24 49 56 60 70)
### End:
Binary file ampelschaltung-orig.txt matches
